Experiment:,25C,,,,,,,,,,,,,,New3D,,New2D,,,1.94E-01,9811.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (s),Depth (nm),Load (uN),,hm (nm),F (uN),hm1 (um),hm1 (nm),F1 (uN),F (exp),disp_y_2D,react_y_2D,disp_y_3D,react_y_3D,,h3D,F3D,h2D,F2D,,Depth1,Force1,Depth2,Force2,Depth,Force,,Depth0 (nm),Load0 (uN),Depth2 (nm),Load2 (uN),Depth3 (nm),Load3 (uN),Depth4 (nm),Load4 (uN),Depth5 (nm),Load5 (uN),Depth6 (nm),Load6 (uN),Depth7 (nm),Load7 (uN),Depth8 (nm),Load8 (uN),Depth9 (nm),Load9 (uN),Depth10 (nm),Load10 (uN),Depth11 (nm),Load11 (uN),Depth12 (nm),Load12 (uN),Depth13 (nm),Load13 (uN),Depth14 (nm),Load14 (uN),Depth15 (nm),Load15 (uN),Depth16 (nm),Load16 (uN),Depth17 (nm),Load17 (uN),Depth18 (nm),Load18 (uN),Depth19 (nm),Load19 (uN),Depth20 (nm),Load20 (uN),Depth21 (nm),Load21 (uN),Depth22 (nm),Load22 (uN),Depth23 (nm),Load23 (uN),Depth24 (nm),Load24 (uN)
13.46025,210.543156,9370.510899,,,,,,,,,,,,,,,,,,,,,180.347097,9372.667511,217.91995,9370.58006,242.628548,9370.629233,239.126594,9370.5996,186.799756,9370.531559,225.790449,9370.598997,245.436821,9370.567093,184.377941,9370.543324,181.292614,9370.562318,242.541107,9370.583611,191.302139,9370.556825,197.662349,9370.507958,216.89166,9370.560404,239.268767,9370.640217,182.357577,9370.568752,193.831184,9370.515268,242.348883,9370.586916,182.457175,9370.57136,245.487755,9370.622864,205.567062,9370.563374,186.348803,9370.61364,242.64499,9370.618323,179.451087,9370.595848,184.366996,9370.598601,,,,
13.465255,210.743602,9375.647455,,,,,,,,,,,,,,,,,,,,,180.316824,9377.725602,217.969978,9375.697627,242.833928,9375.657891,239.063339,9375.569762,187.047224,9375.63869,225.915951,9375.670131,245.574559,9375.637675,184.628803,9375.696041,181.384756,9375.671218,242.700264,9375.663657,191.553724,9375.590138,197.936679,9375.654801,217.053522,9375.592207,239.12064,9375.642786,182.387645,9375.640616,194.101738,9375.661797,243.092189,9375.664005,183.105755,9375.638118,245.604414,9375.714314,206.389807,9375.734451,186.733296,9375.6426,242.124121,9375.618925,179.745584,9375.658384,184.098915,9375.55131,,,,
13.470259,210.881293,9380.619108,,,,,,,,,,,,,,,,,,,,,180.425656,9382.714845,218.325152,9380.727477,242.91453,9380.692464,239.297974,9380.655262,187.261315,9380.710817,226.157269,9380.688276,245.605704,9380.639454,184.760593,9380.749983,181.144996,9380.66749,242.892246,9380.639891,191.454604,9380.657878,197.867588,9380.630808,217.434898,9380.732209,239.174679,9380.614069,182.394074,9380.672301,194.009183,9380.639504,242.517593,9380.620835,183.002153,9380.646953,246.098681,9380.722407,205.84497,9380.605387,186.440447,9380.67072,242.62776,9380.670841,179.63878,9380.704772,184.528286,9380.634206,,,,
13.475264,210.941418,9385.684546,,,,,,,,,,,,,,,,,,,,,180.725293,9387.83259,218.336187,9385.724299,242.969173,9385.808402,239.463205,9385.736884,187.111427,9385.566029,226.061681,9385.750003,245.597605,9385.713357,184.677891,9385.62175,181.399723,9385.564583,242.832475,9385.725898,191.563157,9385.622254,197.895247,9385.549953,217.628461,9385.689645,239.412835,9385.804523,182.445854,9385.609354,194.075188,9385.610681,243.026107,9385.69104,182.966873,9385.642404,245.518978,9385.732965,205.965029,9385.716538,186.967887,9385.65835,242.660613,9385.754986,179.785579,9385.595137,184.375854,9385.585436,,,,
13.480269,210.909822,9390.540519,,,,,,,,,,,,,,,,,,,,,180.597007,9392.719598,218.375894,9390.609878,242.885952,9390.662128,239.607754,9390.557105,187.028278,9390.611234,225.993345,9390.642994,245.861033,9390.628995,184.853172,9390.685209,181.452801,9390.669944,242.899226,9390.614421,191.717629,9390.639437,198.270606,9390.588179,217.373896,9390.589609,239.528036,9390.635608,182.529668,9390.62971,194.10914,9390.620532,242.64831,9390.665461,183.679723,9390.629456,245.996171,9390.667525,206.317937,9390.650203,186.728537,9390.64169,242.44875,9390.580413,179.769634,9390.663953,184.959232,9390.619709,,,,
13.485274,211.037302,9395.641922,,,,,,,,,,,,,,,,,,,,,180.647001,9397.759945,218.453326,9395.737399,242.970538,9395.681123,239.538888,9395.678587,187.266141,9395.64246,226.384344,9395.732906,245.808234,9395.686946,185.083399,9395.68521,181.384013,9395.656238,243.122533,9395.679117,191.70023,9395.620294,198.164037,9395.642545,217.580606,9395.666625,239.491481,9395.694185,182.627374,9395.692271,194.153996,9395.623188,243.231516,9395.686793,183.247406,9395.637122,246.122658,9395.732437,205.876076,9395.670849,187.153385,9395.68281,242.954243,9395.728093,179.741667,9395.665334,184.424008,9395.599384,,,,
13.490279,211.345211,9400.690613,,,,,,,,,,,,,,,,,,,,,180.707849,9402.767295,218.697561,9400.736181,243.216498,9400.742004,239.730308,9400.711263,187.546071,9400.708732,226.222933,9400.679952,245.839569,9400.671823,184.89427,9400.710746,181.862539,9400.738302,243.101628,9400.672537,191.82109,9400.687962,197.920201,9400.70999,217.581809,9400.690642,239.422662,9400.664896,182.665467,9400.71537,194.080648,9400.69191,242.846945,9400.642159,183.095118,9400.708401,245.811531,9400.721718,206.455486,9400.78968,186.817743,9400.68599,242.597663,9400.651602,179.942459,9400.646877,184.864302,9400.641922,,,,
13.495283,211.103362,9405.59175,,,,,,,,,,,,,,,,,,,,,180.882852,9407.771897,218.726448,9405.657682,243.312582,9405.797449,239.638148,9405.673094,187.319387,9405.531564,226.239135,9405.663005,245.905719,9405.620837,185.001099,9405.568192,181.716706,9405.536398,243.120173,9405.585893,192.022385,9405.591021,198.3478,9405.583044,217.510888,9405.62726,239.525787,9405.663026,182.757419,9405.515602,194.120764,9405.490736,243.291143,9405.798666,183.53887,9405.561976,246.34503,9405.723352,206.141095,9405.616518,186.904546,9405.5389,242.985677,9405.657096,179.903678,9405.545879,184.489283,9405.474773,,,,
13.500288,211.240586,9410.590154,,,,,,,,,,,,,,,,,,,,,180.902764,9412.698966,218.733556,9410.666716,243.229636,9410.649296,239.573749,9410.590267,187.257273,9410.628216,226.508401,9410.66803,246.276481,9410.604036,185.372932,9410.710746,181.640825,9410.675992,243.320474,9410.655273,191.869796,9410.646311,198.4465,9410.633722,217.601643,9410.595167,239.716724,9410.665752,183.104561,9410.698548,194.437036,9410.642368,243.071828,9410.579316,183.231521,9410.655657,246.370667,9410.616876,206.584559,9410.733617,187.055991,9410.66276,242.861888,9410.58465,180.105296,9410.711695,184.865603,9410.608855,,,,
13.505293,211.383211,9415.69941,,,,,,,,,,,,,,,,,,,,,180.834373,9417.805961,218.73105,9415.711514,243.188963,9415.739081,239.770411,9415.680169,187.707885,9415.711708,226.550487,9415.722591,246.04293,9415.683895,185.148295,9415.731666,181.979393,9415.691799,243.364503,9415.701084,192.112042,9415.618425,198.250601,9415.656089,218.054721,9415.747075,239.608235,9415.701855,183.197912,9415.692457,194.537408,9415.63942,243.590896,9415.742101,183.081923,9415.615124,245.967857,9415.706167,206.5579,9415.687068,187.037328,9415.69648,242.92352,9415.647448,180.087634,9415.684058,184.823491,9415.650178,,,,
13.510298,211.441562,9420.672157,,,,,,,,,,,,,,,,,,,,,180.83879,9422.838949,218.885578,9420.759227,243.267491,9420.779603,240.004849,9420.777926,187.759593,9420.647619,226.497115,9420.760581,246.263972,9420.695808,185.285604,9420.669208,181.800756,9420.587222,243.371407,9420.676148,192.125431,9420.680943,198.491362,9420.621942,217.85643,9420.730597,239.675144,9420.693,182.978514,9420.633183,194.311883,9420.620922,243.245261,9420.617576,183.931204,9420.721882,246.452316,9420.755105,206.197233,9420.720412,187.089333,9420.70298,243.454621,9420.718611,180.167786,9420.669936,185.026559,9420.65779,,,,
13.515303,211.297764,9425.589493,,,,,,,,,,,,,,,,,,,,,181.128526,9427.739247,218.925806,9425.581263,243.443021,9425.719847,239.886522,9425.645575,187.484351,9425.520955,226.76212,9425.654404,246.559598,9425.658536,185.4775,9425.605242,181.852615,9425.621177,243.55959,9425.659527,191.998268,9425.538197,198.785932,9425.544057,217.853745,9425.549858,239.93498,9425.696903,182.936896,9425.545477,194.300055,9425.528715,243.8446,9425.727238,183.614339,9425.583212,246.698327,9425.740054,206.675598,9425.618091,187.170671,9425.57357,242.916934,9425.64266,179.947247,9425.570685,185.004121,9425.511062,,,,
13.520307,211.398154,9430.646752,,,,,,,,,,,,,,,,,,,,,181.189472,9432.751115,218.640873,9430.680934,243.600581,9430.662371,239.939724,9430.633409,187.742078,9430.667607,226.605061,9430.684664,246.471705,9430.605763,185.479738,9430.70384,182.148445,9430.704615,243.515761,9430.612159,192.427134,9430.661247,198.59066,9430.647812,218.229345,9430.68007,240.010962,9430.632741,182.768262,9430.628625,194.448296,9430.644836,243.548942,9430.596202,183.41201,9430.618737,246.184297,9430.618025,206.354603,9430.626576,187.500073,9430.69677,243.482993,9430.654755,180.219202,9430.714667,185.050579,9430.591339,,,,
13.525312,211.746457,9435.702341,,,,,,,,,,,,,,,,,,,,,181.136454,9437.809487,218.845225,9435.728329,243.747579,9435.739272,240.106803,9435.717136,187.85243,9435.679999,226.57575,9435.702664,246.486774,9435.713769,185.346422,9435.72883,182.238719,9435.736071,243.517256,9435.717564,192.131871,9435.681663,198.792581,9435.637001,218.160772,9435.670496,240.024683,9435.689512,182.975348,9435.74801,194.829052,9435.699424,244.183041,9435.720827,184.044317,9435.769383,246.785143,9435.740075,206.825771,9435.784543,187.22191,9435.75684,243.145113,9435.728346,180.011198,9435.710419,185.245826,9435.702091,,,,
13.530317,211.777322,9440.731121,,,,,,,,,,,,,,,,,,,,,181.06749,9442.947886,218.99705,9440.755418,243.820114,9440.822337,239.947126,9440.726317,187.683179,9440.614603,226.865512,9440.766764,246.810595,9440.737963,185.822369,9440.687336,182.396232,9440.62746,243.757588,9440.720786,192.433465,9440.65808,198.913469,9440.652948,218.117268,9440.762784,239.907012,9440.718609,183.150856,9440.651698,194.650249,9440.645168,243.737512,9440.733388,183.725511,9440.63668,247.069272,9440.806067,206.845527,9440.762252,187.495413,9440.69551,243.493306,9440.715711,180.413816,9440.640933,185.031426,9440.547885,,,,
13.535322,211.840575,9445.585195,,,,,,,,,,,,,,,,,,,,,181.185904,9447.801322,219.107797,9445.677323,243.721455,9445.67605,239.976977,9445.612937,187.710471,9445.624374,226.835221,9445.701635,246.75369,9445.630439,185.647282,9445.709395,182.774532,9445.688628,243.911925,9445.703396,192.717066,9445.677898,198.716352,9445.576295,218.410749,9445.637227,240.061698,9445.704465,183.189202,9445.665742,194.595978,9445.6124,244.249268,9445.713843,183.33169,9445.623734,246.643388,9445.647658,206.508448,9445.660689,187.208124,9445.64952,243.577046,9445.652097,180.193563,9445.720465,185.407879,9445.600319,,,,
13.540327,211.953734,9450.686496,,,,,,,,,,,,,,,,,,,,,181.489165,9452.822243,219.072518,9450.748904,243.707939,9450.701,240.318929,9450.709698,188.029548,9450.716838,226.665637,9450.695055,246.921833,9450.708657,185.6652,9450.754783,182.634877,9450.735643,243.646779,9450.661614,192.361037,9450.642326,198.87795,9450.714292,218.500882,9450.679199,240.335335,9450.710361,183.273485,9450.699949,194.74138,9450.688033,243.931483,9450.681343,183.798535,9450.718839,247.075093,9450.793704,207.006838,9450.747532,187.673965,9450.78772,243.524422,9450.687255,180.556054,9450.705739,185.149851,9450.635383,,,,
13.545331,212.034077,9455.643223,,,,,,,,,,,,,,,,,,,,,181.464322,9457.887014,219.379966,9455.759307,243.878585,9455.795772,240.256218,9455.71864,188.156999,9455.77469,227.036701,9455.732013,247.172471,9455.695975,185.9774,9455.809158,182.817288,9455.753854,243.901429,9455.645303,192.798677,9455.774302,199.081365,9455.704303,218.385083,9455.776943,240.218256,9455.688231,183.313759,9455.773177,194.893805,9455.740942,244.355971,9455.743544,183.96182,9455.785904,247.271568,9455.752336,206.631955,9455.741864,187.384043,9455.77464,243.876232,9455.702505,180.358802,9455.754503,185.637225,9455.772037,,,,
13.550336,212.172794,9460.697544,,,,,,,,,,,,,,,,,,,,,181.471738,9462.932134,219.490642,9460.736893,244.154358,9460.833167,240.433176,9460.780597,188.067667,9460.531634,227.215132,9460.823484,247.011439,9460.769959,185.835225,9460.58526,183.254608,9460.660605,244.127898,9460.822167,192.589052,9460.671678,199.057297,9460.59098,218.62917,9460.67736,240.298397,9460.841576,183.345759,9460.616949,195.027955,9460.609373,244.227215,9460.781384,183.70365,9460.680535,246.989247,9460.814684,207.008862,9460.763287,187.615422,9460.63435,243.571351,9460.789941,180.792893,9460.618917,185.302676,9460.547764,,,,
13.555341,212.125276,9465.598668,,,,,,,,,,,,,,,,,,,,,181.43104,9467.790002,219.374815,9465.639262,244.135235,9465.680591,240.768616,9465.587061,188.327043,9465.741053,227.01879,9465.657679,247.148889,9465.580528,185.635823,9465.718678,183.221135,9465.751613,243.910442,9465.592763,192.669555,9465.652864,199.032376,9465.64217,218.876379,9465.61343,240.59736,9465.652449,183.373284,9465.708293,194.887453,9465.669106,244.451822,9465.682431,184.162931,9465.711148,247.353644,9465.671528,207.32911,9465.702938,187.60248,9465.69476,244.072291,9465.629101,180.481685,9465.684894,185.68689,9465.652144,,,,
13.560346,211.981025,9470.681655,,,,,,,,,,,,,,,,,,,,,181.666668,9472.866363,219.379127,9470.765161,244.1076,9470.753291,240.433105,9470.726721,188.441239,9470.725568,227.247549,9470.765209,247.509694,9470.75231,186.046312,9470.723727,183.199918,9470.688672,244.255618,9470.734666,192.947768,9470.721361,199.409724,9470.673318,218.722967,9470.728693,240.605062,9470.739329,183.738772,9470.726397,195.112629,9470.665947,244.178439,9470.660884,184.373915,9470.737861,247.557258,9470.762953,206.807807,9470.687279,187.630228,9470.7268,243.671212,9470.720988,180.947051,9470.7142,185.3514,9470.694605,,,,
13.565351,212.292931,9475.758363,,,,,,,,,,,,,,,,,,,,,181.757798,9477.925637,219.529187,9475.765101,244.18723,9475.805194,240.375156,9475.714232,188.387072,9475.714674,227.486851,9475.737348,247.39107,9475.73007,186.037419,9475.734931,183.404432,9475.752813,244.231414,9475.732416,192.692495,9475.749435,199.257978,9475.741957,218.909392,9475.743814,240.713092,9475.75428,183.665062,9475.757327,195.306698,9475.794558,244.560176,9475.726423,184.021956,9475.781758,247.047507,9475.739504,207.436582,9475.857231,187.839667,9475.7568,244.095818,9475.74155,180.464778,9475.668339,185.87819,9475.70014,,,,
13.570355,212.349,9480.677424,,,,,,,,,,,,,,,,,,,,,181.655229,9482.894358,219.780928,9480.709686,244.330115,9480.80106,240.806086,9480.739262,188.438991,9480.620528,227.191794,9480.751085,247.620181,9480.700074,186.038826,9480.643635,183.105699,9480.670707,244.017398,9480.701185,193.044935,9480.63839,199.459588,9480.600966,219.271348,9480.70118,240.605581,9480.710012,183.517245,9480.630925,195.196654,9480.579657,244.663441,9480.812592,184.341349,9480.602162,247.390724,9480.759896,207.087147,9480.667098,187.702548,9480.60576,244.153686,9480.705136,180.878373,9480.678689,185.525757,9480.540484,,,,
13.57536,212.49634,9485.690923,,,,,,,,,,,,,,,,,,,,,181.651869,9487.777961,219.64729,9485.777017,244.336669,9485.721548,240.637717,9485.680666,188.561178,9485.743679,227.44777,9485.714247,247.912408,9485.704679,186.42968,9485.784126,183.218623,9485.751505,244.251343,9485.710158,193.072641,9485.75011,199.682283,9485.741696,219.354531,9485.66852,240.76864,9485.717834,183.539663,9485.760184,195.194035,9485.731971,244.67376,9485.660751,184.498059,9485.746237,247.808928,9485.675751,207.476172,9485.79515,188.107593,9485.79963,244.044752,9485.701578,180.576582,9485.741215,186.178327,9485.711521,,,,
13.580365,212.580985,9490.732606,,,,,,,,,,,,,,,,,,,,,182.015436,9492.940669,219.576886,9490.781207,244.639621,9490.844631,240.716529,9490.768891,188.697049,9490.775212,227.708247,9490.762707,247.760662,9490.77442,186.269531,9490.781543,183.544408,9490.768113,244.464238,9490.761231,193.015561,9490.690649,199.447544,9490.705418,219.171783,9490.797435,240.764484,9490.762051,183.678969,9490.748302,195.200973,9490.69465,244.735599,9490.795801,184.07675,9490.735605,247.605476,9490.799297,207.37737,9490.755519,187.760858,9490.7652,244.572802,9490.776872,181.094439,9490.781352,186.011096,9490.726584,,,,
13.58537,212.898964,9495.742317,,,,,,,,,,,,,,,,,,,,,181.816062,9497.976326,219.934832,9495.8583,244.661401,9495.864378,240.988717,9495.807864,188.78137,9495.70638,227.8129,9495.848501,247.721553,9495.766054,186.279449,9495.711294,183.382105,9495.662913,244.369114,9495.760976,193.362243,9495.769061,199.561951,9495.633233,219.115623,9495.797594,240.774998,9495.815832,183.782768,9495.717307,195.321064,9495.69463,244.914231,9495.736479,184.702644,9495.791199,247.614484,9495.790231,207.299204,9495.841217,188.239141,9495.76769,244.138068,9495.761896,180.912591,9495.704211,186.356859,9495.749295,,,,
13.590375,212.994402,9500.667398,,,,,,,,,,,,,,,,,,,,,181.86133,9502.877121,220.060326,9500.663963,244.757589,9500.79945,240.877887,9500.671695,188.646209,9500.662686,227.702522,9500.746621,247.952329,9500.746266,186.583241,9500.74086,183.651732,9500.717794,244.650131,9500.74359,193.186323,9500.614541,199.777678,9500.609211,219.344136,9500.643785,241.06821,9500.76616,184.025438,9500.675067,195.489134,9500.650301,245.317899,9500.831944,184.514413,9500.635597,248.133447,9500.830095,207.824328,9500.692267,187.902853,9500.62011,244.608568,9500.761174,181.298525,9500.701406,185.909918,9500.562442,,,,
13.595379,212.691642,9505.679942,,,,,,,,,,,,,,,,,,,,,182.036997,9507.904016,219.845402,9505.780772,244.74154,9505.758708,240.803982,9505.708212,188.757735,9505.725714,227.98174,9505.782991,248.008873,9505.688019,186.584644,9505.773782,183.786978,9505.770503,244.575381,9505.709853,193.292972,9505.757915,199.577715,9505.712552,219.247382,9505.745796,241.251197,9505.71967,183.962344,9505.732392,195.589418,9505.722029,244.877815,9505.696521,184.257111,9505.701756,247.620494,9505.733805,207.299722,9505.709889,188.201732,9505.72411,244.167745,9505.661,181.005814,9505.740456,186.14166,9505.717695,,,,
13.600384,212.726367,9510.717095,,,,,,,,,,,,,,,,,,,,,182.18916,9512.917414,219.88465,9510.785964,244.613968,9510.790529,241.021692,9510.797577,188.94037,9510.776908,227.882377,9510.776461,248.004401,9510.786552,186.28491,9510.768851,183.515685,9510.748792,244.317652,9510.730002,193.577195,9510.799023,199.71011,9510.735239,219.3898,9510.765659,241.239701,9510.774536,183.973376,9510.818114,195.702642,9510.758464,245.32664,9510.749979,184.837196,9510.841523,247.518444,9510.798788,207.963594,9510.832598,188.073375,9510.8039,244.618986,9510.78996,181.515937,9510.809094,186.108986,9510.728597,,,,
13.605389,212.874519,9515.823597,,,,,,,,,,,,,,,,,,,,,182.241852,9518.075251,220.104524,9515.828094,244.754472,9515.899308,241.239996,9515.828254,188.846688,9515.729796,228.023045,9515.835159,248.079247,9515.809043,186.553172,9515.718401,183.81135,9515.739179,244.658367,9515.760294,193.215327,9515.745412,199.889036,9515.739414,219.746369,9515.81926,241.09038,9515.793786,184.035914,9515.690216,195.741221,9515.726698,245.030344,9515.79364,184.679159,9515.723897,248.007044,9515.886345,207.745086,9515.819407,188.394473,9515.74051,244.734875,9515.835812,181.023753,9515.685357,186.183819,9515.631559,,,,
13.610394,213.261444,9520.676951,,,,,,,,,,,,,,,,,,,,,182.03089,9522.911118,220.215959,9520.737958,244.822754,9520.766598,241.079388,9520.692001,188.813897,9520.754765,228.375916,9520.77185,248.283015,9520.706342,186.562036,9520.765287,183.995936,9520.755087,244.770008,9520.804328,193.601805,9520.760823,199.835209,9520.680439,219.471591,9520.669438,241.195132,9520.759152,184.153522,9520.768229,195.666881,9520.702557,245.552656,9520.832172,184.403006,9520.73358,247.942215,9520.732864,207.590128,9520.714703,188.264878,9520.76159,244.572561,9520.745142,181.542072,9520.823373,186.321594,9520.676297,,,,
13.615399,213.218487,9525.795675,,,,,,,,,,,,,,,,,,,,,182.216452,9527.952442,220.182411,9525.84037,244.921136,9525.795664,241.292415,9525.730811,189.047763,9525.77166,228.447451,9525.805334,248.317216,9525.819088,186.669946,9525.817865,183.844936,9525.78686,244.709628,9525.789914,193.636781,9525.747249,200.127979,9525.790656,219.669694,9525.741378,241.363529,9525.774583,184.212823,9525.809976,195.716217,9525.769716,245.251417,9525.768285,184.729838,9525.806731,247.792785,9525.877088,207.97881,9525.797305,188.366951,9525.87079,245.058715,9525.807983,181.216738,9525.761333,186.450085,9525.745226,,,,
